532,577,25,25
535,586,25,25
530,573,25,25
499,578,25,25
478,572,25,25
458,576,25,25
458,583,25,25
493,589,25,25
502,601,25,25
547,612,25,25
566,623,25,25
573,625,25,25
544,630,25,25
529,627,25,25
521,616,25,25
482,575,25,25
467,548,25,25
465,557,25,25
464,574,25,25
489,578,25,25
514,584,25,25
526,579,25,25
515,555,25,25
475,562,25,25
471,559,25,25
463,569,25,25
490,569,25,25
503,569,25,25
505,556,25,25
494,525,25,25
492,518,25,25
488,528,25,25
477,574,25,25
499,615,25,25
494,611,25,25
452,619,25,25
477,621,25,25
484,620,25,25
469,605,25,25
480,581,25,25
480,631,25,25
467,631,25,25
493,609,25,25
536,570,25,25
515,577,25,25
583,618,25,25
481,606,25,25
470,596,25,25
522,597,25,25
487,599,25,25
462,585,25,25
465,573,25,25
495,566,25,25
461,555,25,25
411,538,25,25
455,542,25,25
475,541,25,25
483,518,25,25
510,537,25,25
518,553,25,25
508,560,25,25
512,589,25,25
507,633,25,25
525,598,25,25
496,608,25,25
507,618,25,25
514,624,25,25
485,607,25,25
470,644,25,25
481,629,25,25
501,602,25,25
575,616,25,25
569,599,25,25
550,548,25,25
542,609,25,25
536,600,25,25
544,601,25,25
531,623,25,25
560,615,25,25
562,616,25,25
522,621,25,25
520,610,25,25
552,578,25,25
576,561,25,25
629,552,25,25
712,539,0,125
777,543,0,125
822,587,0,125
765,534,0,125
525,611,25,25
522,553,25,25
526,534,25,25
499,580,25,25
472,578,25,25
510,563,25,25
535,589,25,25
546,608,25,25
533,601,25,25
503,592,25,25
484,600,25,25
467,598,25,25
503,605,25,25
511,587,25,25
463,544,25,25
483,539,25,25
480,568,25,25
478,576,25,25
492,583,25,25
494,580,25,25
488,590,25,25
505,627,25,25
517,598,25,25
521,574,25,25
506,571,25,25
495,590,25,25
514,588,25,25
493,559,25,25
526,546,25,25
562,569,25,25
549,592,25,25
521,613,25,25
518,629,25,25
492,622,25,25
498,659,125,0
471,714,125,0
474,724,125,0
488,641,25,25
511,600,25,25
504,613,25,25
498,617,25,25
507,612,25,25
527,603,25,25
503,616,25,25
479,671,125,0
544,608,25,25
545,596,25,25
532,598,25,25
559,607,25,25
529,603,25,25
499,619,25,25
501,609,25,25
502,586,25,25
508,544,25,25
488,525,25,25
466,535,25,25
441,545,25,25
440,601,25,25
450,667,125,0
480,750,125,0
524,777,125,0
534,693,125,0
514,620,25,25
490,550,25,25
503,599,25,25
539,780,125,0
565,796,125,0
464,746,125,0
431,663,125,0
471,552,25,25
489,606,25,25
537,584,25,25
560,585,25,25
482,593,25,25
507,600,25,25
536,631,25,25
502,619,25,25
505,715,125,0
519,804,125,0
581,848,125,0
572,826,125,0
584,779,125,0
556,669,125,0
501,600,25,25
547,612,25,25
529,623,25,25
524,620,25,25
533,618,25,25
554,621,25,25
522,874,125,0
512,875,125,0
479,872,125,0
521,774,125,0
582,668,125,0
516,618,25,25
530,644,25,25
556,643,25,25
574,642,25,25
565,629,25,25
560,626,25,25
558,593,25,25
523,593,25,25
523,630,25,25
533,614,25,25
527,608,25,25
486,832,125,0
554,816,125,0
564,723,125,0
529,676,125,0
506,619,25,25
506,609,25,25
498,596,25,25
487,600,25,25
480,617,25,25
492,622,25,25
451,614,25,25
447,606,25,25
459,586,25,25
503,593,25,25
541,601,25,25
506,592,25,25
508,576,25,25
522,588,25,25
485,593,25,25
495,596,25,25
476,567,25,25
488,553,25,25
510,521,25,25
518,615,25,25
509,601,25,25
484,596,25,25
486,573,25,25
502,573,25,25
542,581,25,25
533,578,25,25
517,596,25,25
510,607,25,25
488,632,25,25
471,695,125,0
462,745,125,0
496,793,125,0
487,736,125,0
517,646,125,0
493,539,25,25
526,563,25,25
518,568,25,25
483,566,25,25
465,599,25,25
483,602,25,25
489,587,25,25
447,572,25,25
465,558,25,25
486,552,25,25
491,570,25,25
469,581,25,25
471,586,25,25
502,577,25,25
523,585,25,25
491,599,25,25
483,581,25,25
488,570,25,25
488,574,25,25
458,577,25,25
455,583,25,25
459,593,25,25
441,569,25,25
439,562,25,25
441,556,25,25
464,562,25,25
511,569,25,25
524,574,25,25
472,570,25,25
506,575,25,25
527,563,25,25
517,574,25,25
493,593,25,25
485,586,25,25
461,576,25,25
451,574,25,25
459,586,25,25
498,603,25,25
519,648,25,25
569,669,125,0
578,718,125,0
548,628,25,25
490,605,25,25
468,593,25,25
493,594,25,25
452,572,25,25
559,597,25,25
489,604,25,25
477,581,25,25
486,595,25,25
521,587,25,25
529,565,25,25
543,574,25,25
518,585,25,25
509,596,25,25
512,616,25,25
516,630,25,25
519,617,25,25
511,595,25,25
506,593,25,25
493,592,25,25
495,598,25,25
494,599,25,25
468,594,25,25
470,586,25,25
472,569,25,25
477,540,25,25
472,555,25,25
453,571,25,25
479,576,25,25
477,586,25,25
468,588,25,25
469,574,25,25
442,531,25,25
508,591,25,25
536,576,25,25
564,527,25,25
518,546,25,25
491,575,25,25
528,588,25,25
538,585,25,25
519,588,25,25
489,575,25,25
474,562,25,25
471,558,25,25
488,583,25,25
513,601,25,25
437,566,25,25
619,581,25,25
660,588,25,25
709,591,0,125
739,606,0,125
738,614,0,125
633,609,25,25
540,624,25,25
585,633,25,25
500,649,25,25
533,661,125,0
549,664,125,0
565,639,25,25
558,630,25,25
571,629,25,25
545,622,25,25
588,622,25,25
700,608,25,25
794,612,0,125
810,591,0,125
594,580,25,25
542,599,25,25
562,618,25,25
557,603,25,25
552,596,25,25
531,583,25,25
410,636,25,25
426,624,25,25
501,634,25,25
686,586,25,25
798,591,0,125
806,585,0,125
828,628,0,125
821,568,0,125
831,616,0,125
549,634,25,25
541,631,25,25
552,616,25,25
536,620,25,25
528,597,25,25
576,629,25,25
659,641,25,25
768,640,0,125
842,605,0,125
831,630,0,125
828,627,0,125
822,589,0,125
794,600,0,125
732,629,0,125
603,637,25,25
546,606,25,25
506,609,25,25
493,619,25,25
471,600,25,25
514,586,25,25
539,557,25,25
471,604,25,25
461,576,25,25
459,546,25,25
470,553,25,25
514,580,25,25
513,601,25,25
489,609,25,25
487,594,25,25
511,593,25,25
511,575,25,25
515,595,25,25
501,588,25,25
498,603,25,25
524,605,25,25
528,586,25,25
478,587,25,25
493,617,25,25
488,616,25,25
481,605,25,25
478,608,25,25
494,597,25,25
512,618,25,25
532,591,25,25
498,590,25,25
527,606,25,25
527,624,25,25
548,652,125,0
561,656,125,0
528,614,25,25
562,622,25,25
724,602,0,125
825,611,0,125
731,655,0,125
577,656,125,0
561,615,25,25
592,652,25,25
595,613,25,25
622,597,25,25
560,591,25,25
512,576,25,25
515,574,25,25
503,565,25,25
490,571,25,25
485,573,25,25
486,574,25,25
487,563,25,25
484,570,25,25
477,568,25,25
479,594,25,25
478,682,125,0
502,770,125,0
546,797,125,0
493,750,125,0
457,667,125,0
498,592,25,25
469,610,25,25
459,577,25,25
472,579,25,25
457,534,25,25
501,565,25,25
482,590,25,25
470,615,25,25
511,642,25,25
519,692,125,0
493,671,125,0
549,658,125,0
588,681,125,0
596,668,125,0
576,669,125,0
522,629,25,25
531,650,25,25
563,663,125,0
844,641,0,125
815,597,0,125
829,629,0,125
836,647,0,125
736,606,0,125
528,587,25,25
469,607,25,25
555,621,25,25
531,587,25,25
501,614,25,25
523,724,125,0
512,670,125,0
550,678,125,0
534,691,125,0
527,696,125,0
512,621,25,25
510,599,25,25
552,593,25,25
516,593,25,25
507,623,25,25
526,615,25,25
495,626,25,25
502,634,25,25
523,630,25,25
552,628,25,25
548,637,25,25
551,624,25,25
551,600,25,25
547,626,25,25
503,608,25,25
490,632,25,25
522,621,25,25
506,602,25,25
509,595,25,25
504,585,25,25
464,574,25,25
473,584,25,25
473,566,25,25
498,564,25,25
468,549,25,25
456,523,25,25
496,606,25,25
505,623,25,25
496,607,25,25
472,564,25,25
475,565,25,25
508,595,25,25
583,716,125,0
534,783,125,0
545,826,125,0
480,558,25,25
498,571,25,25
491,556,25,25
477,556,25,25
476,566,25,25
457,585,25,25
459,586,25,25
414,574,25,25
401,581,25,25
456,681,125,0
497,767,125,0
629,815,125,0
573,656,125,0
379,581,25,25
488,609,25,25
522,615,25,25
494,599,25,25
507,597,25,25
517,602,25,25
522,606,25,25
534,590,25,25
564,592,25,25
560,592,25,25
507,596,25,25
527,602,25,25
501,656,25,25
511,627,25,25
516,636,25,25
509,632,25,25
503,574,25,25
543,551,25,25
514,558,25,25
486,576,25,25
494,553,25,25
498,559,25,25
497,576,25,25
508,585,25,25
505,619,25,25
501,620,25,25
475,652,25,25
437,743,125,0
443,837,125,0
434,873,125,0
422,868,125,0
545,875,125,0
574,839,125,0
557,739,125,0
587,695,125,0
495,599,25,25
559,622,25,25
531,623,25,25
552,601,25,25
520,613,25,25
468,693,125,0
452,769,125,0
496,844,125,0
519,846,125,0
503,825,125,0
507,757,125,0
448,699,125,0
533,605,25,25
499,604,25,25
513,592,25,25
525,629,25,25
513,695,125,0
517,786,125,0
566,837,125,0
576,827,125,0
612,753,125,0
599,645,125,0
544,574,25,25
567,651,25,25
548,634,25,25
551,617,25,25
569,614,25,25
540,600,25,25
545,617,25,25
558,624,25,25
535,609,25,25
492,599,25,25
477,579,25,25
480,572,25,25
480,560,25,25
481,592,25,25
480,590,25,25
531,581,25,25
533,586,25,25
489,599,25,25
483,601,25,25
437,580,25,25
435,579,25,25
422,604,25,25
415,588,25,25
430,571,25,25
444,566,25,25
460,573,25,25
457,611,25,25
453,563,25,25
480,560,25,25
509,570,25,25
524,609,25,25
529,605,25,25
531,608,25,25
530,611,25,25
533,618,25,25
535,596,25,25
518,612,25,25
512,610,25,25
548,630,25,25
526,613,25,25
492,606,25,25
518,617,25,25
510,633,25,25
518,617,25,25
502,615,25,25
486,616,25,25
479,613,25,25
493,610,25,25
491,621,25,25
477,630,25,25
452,632,25,25
461,603,25,25
518,610,25,25
630,584,0,125
803,648,0,125
666,642,25,25
481,626,25,25
516,623,25,25
561,639,25,25
569,613,25,25
560,628,25,25
527,624,25,25
475,624,25,25
466,618,25,25
449,620,25,25
503,648,25,25
541,637,25,25
553,643,25,25
564,622,25,25
567,621,25,25
557,618,25,25
554,607,25,25
546,581,25,25
543,556,25,25
548,547,25,25
574,533,25,25
620,547,25,25
670,576,25,25
730,608,0,125
774,625,0,125
769,638,0,125
718,636,0,125
581,613,25,25
546,615,25,25
506,636,25,25
487,609,25,25
466,629,25,25
468,644,25,25
491,613,25,25
495,616,25,25
500,607,25,25
520,596,25,25
531,608,25,25
513,614,25,25
507,587,25,25
510,550,25,25
500,518,25,25
510,529,25,25
502,544,25,25
506,548,25,25
516,580,25,25
508,561,25,25
491,577,25,25
492,581,25,25
465,614,25,25
451,599,25,25
461,618,25,25
486,626,25,25
501,618,25,25
501,606,25,25
501,612,25,25
504,614,25,25
530,610,25,25
562,623,25,25
566,633,25,25
585,635,25,25
618,638,25,25
674,640,25,25
719,630,0,125
760,643,0,125
768,662,0,125
716,625,0,125
585,616,25,25
515,579,25,25
572,673,125,0
570,660,125,0
616,690,125,0
806,681,0,125
826,562,0,125
833,592,0,125
816,610,0,125
825,686,0,125
823,637,0,125
811,624,0,125
820,603,0,125
827,637,0,125
833,623,0,125
803,566,0,125
556,629,25,25
556,627,25,25
515,577,25,25
526,608,25,25
510,606,25,25
525,590,25,25
524,572,25,25
477,568,25,25
488,576,25,25
519,585,25,25
490,586,25,25
507,590,25,25
506,612,25,25
524,626,25,25
523,643,25,25
519,626,25,25
544,597,25,25
555,577,25,25
553,582,25,25
542,592,25,25
505,583,25,25
495,537,25,25
499,565,25,25
528,611,25,25
475,595,25,25
483,576,25,25
474,595,25,25
468,600,25,25
477,602,25,25
468,632,25,25
457,564,25,25
486,547,25,25
503,553,25,25
547,569,25,25
541,569,25,25
507,562,25,25
466,558,25,25
464,550,25,25
474,556,25,25
487,572,25,25
505,572,25,25
497,597,25,25
493,580,25,25
503,611,25,25
517,618,25,25
517,611,25,25
517,588,25,25
512,562,25,25
518,564,25,25
538,634,25,25
556,619,25,25
551,600,25,25
518,576,25,25
501,577,25,25
527,585,25,25
518,611,25,25
491,647,25,25
506,639,25,25
559,629,25,25
577,611,25,25
567,614,25,25
566,610,25,25
535,613,25,25
515,613,25,25
527,609,25,25
527,617,25,25
519,630,25,25
511,629,25,25
465,579,25,25
452,578,25,25
448,588,25,25
461,562,25,25
482,578,25,25
535,601,25,25
539,596,25,25
545,599,25,25
564,614,25,25
582,609,25,25
556,595,25,25
538,589,25,25
527,574,25,25
487,604,25,25
492,634,25,25
500,645,25,25
475,623,25,25
481,602,25,25
474,609,25,25
468,657,125,0
479,623,25,25
520,583,25,25
584,605,25,25
626,616,25,25
559,625,25,25
545,627,25,25
529,620,25,25
536,631,25,25
589,619,25,25
605,603,25,25
655,582,25,25
660,571,25,25
650,559,25,25
701,554,0,125
706,540,0,125
611,560,25,25
540,530,25,25
537,565,25,25
532,607,25,25
507,613,25,25
520,615,25,25
503,630,25,25
505,629,25,25
509,604,25,25
524,589,25,25
516,599,25,25
504,602,25,25
492,576,25,25
489,562,25,25
454,566,25,25
464,596,25,25
562,621,25,25
533,646,25,25
564,640,25,25
560,643,25,25
547,652,125,0
533,597,25,25
526,604,25,25
452,556,25,25
473,608,25,25
478,587,25,25
489,528,25,25
495,502,25,25
506,516,25,25
523,569,25,25
561,610,25,25
563,627,25,25
532,629,25,25
523,629,25,25
535,643,25,25
536,657,25,25
516,627,25,25
539,650,25,25
517,655,125,0
555,623,25,25
599,602,25,25
489,559,25,25
499,603,25,25
406,611,25,25
451,614,25,25
460,602,25,25
477,584,25,25
483,588,25,25
504,584,25,25
521,588,25,25
513,597,25,25
501,590,25,25
484,571,25,25
478,561,25,25
502,554,25,25
524,559,25,25
548,568,25,25
536,573,25,25
490,559,25,25
495,553,25,25
498,574,25,25
492,683,125,0
499,780,125,0
549,825,125,0
540,824,125,0
536,793,125,0
449,592,25,25
486,541,25,25
454,545,25,25
452,569,25,25
468,588,25,25
501,603,25,25
496,568,25,25
503,576,25,25
502,768,125,0
523,826,125,0
625,805,125,0
561,666,125,0
531,631,25,25
500,561,25,25
552,593,25,25
546,618,25,25
550,621,25,25
543,610,25,25
544,605,25,25
552,606,25,25
526,610,25,25
502,634,25,25
532,653,125,0
528,615,25,25
560,624,25,25
547,606,25,25
509,614,25,25
527,626,25,25
526,742,125,0
478,689,125,0
496,651,125,0
533,641,25,25
545,602,25,25
503,585,25,25
515,616,25,25
528,588,25,25
521,576,25,25
520,575,25,25
522,597,25,25
513,634,25,25
507,663,125,0
512,700,125,0
530,713,125,0
513,655,125,0
528,593,25,25
526,590,25,25
502,511,25,25
517,527,25,25
561,600,25,25
523,567,25,25
521,558,25,25
521,550,25,25
543,575,25,25
541,583,25,25
553,588,25,25
554,590,25,25
541,584,25,25
534,574,25,25
534,572,25,25
530,587,25,25
528,608,25,25
512,651,25,25
512,687,125,0
535,744,125,0
588,753,125,0
562,709,125,0
521,627,25,25
509,605,25,25
495,633,25,25
498,594,25,25
508,592,25,25
505,592,25,25
502,614,25,25
512,622,25,25
534,612,25,25
532,601,25,25
537,610,25,25
539,613,25,25
537,617,25,25
523,635,25,25
497,622,25,25
507,606,25,25
515,727,125,0
553,723,12,25
472,622,25,25
447,629,25,25
464,590,25,25
498,555,25,25
503,589,25,25
497,602,25,25
515,616,25,25
525,616,25,25
545,613,25,25
534,614,25,25
538,634,25,25
543,642,25,25
541,647,25,25
551,646,25,25
541,640,25,25
531,633,25,25
547,633,25,25
555,646,25,25
544,638,25,25
528,629,25,25
525,621,25,25
536,612,25,25
580,573,25,25
553,602,25,25
538,622,25,25
528,628,25,25
529,588,25,25
545,587,25,25
558,567,25,25
569,557,25,25
554,598,25,25
558,639,25,25
536,618,25,25
527,607,25,25
531,608,25,25
553,616,25,25
540,632,25,25
524,621,25,25
513,595,25,25
514,576,25,25
517,580,25,25
532,580,25,25
522,575,25,25
511,579,25,25
506,580,25,25
513,578,25,25
492,590,25,25
493,600,25,25
495,604,25,25
503,596,25,25
518,582,25,25
519,578,25,25
523,564,25,25
551,589,25,25
569,637,25,25
542,597,25,25
535,609,25,25
519,598,25,25
496,608,25,25
503,605,25,25
524,628,25,25
530,641,25,25
528,539,25,25
529,543,25,25
490,555,25,25
508,571,25,25
503,591,25,25
516,585,25,25
542,557,25,25
543,566,25,25
535,583,25,25
485,593,25,25
511,581,25,25
522,601,25,25
519,598,25,25
514,610,25,25
521,623,25,25
538,625,25,25
540,629,25,25
521,632,25,25
537,615,25,25
533,603,25,25
557,593,25,25
560,609,25,25
562,626,25,25
461,620,25,25
514,607,25,25
533,591,25,25
532,588,25,25
546,601,25,25
571,619,25,25
617,628,25,25
664,616,25,25
722,595,0,125
790,586,0,125
772,593,0,125
746,590,0,125
709,623,0,125
537,647,25,25
558,646,125,0
582,637,25,25
587,641,25,25
571,593,25,25
598,633,25,25
560,626,25,25
549,640,25,25
838,620,0,125
844,621,0,125
839,650,0,125
845,663,0,125
844,643,0,125
549,628,25,25
537,614,25,25
510,623,25,25
556,591,25,25
523,592,25,25
538,594,25,25
541,595,25,25
542,601,25,25
561,573,25,25
554,578,25,25
543,588,25,25
535,600,25,25
526,608,25,25
514,599,25,25
509,593,25,25
537,582,25,25
547,567,25,25
538,569,25,25
547,579,25,25
584,607,25,25
656,614,25,25
739,618,0,125
799,620,0,125
806,578,0,125
737,558,0,125
557,598,25,25
561,612,25,25
563,640,25,25
556,630,25,25
528,628,25,25
568,622,25,25
632,605,25,25
724,593,0,125
773,595,0,125
626,620,25,25
479,594,25,25
459,620,25,25
508,621,25,25
497,602,25,25
547,603,25,25
610,610,25,25
517,613,25,25
509,605,25,25
519,597,25,25
544,599,25,25
554,601,25,25
589,623,25,25
645,624,25,25
712,627,0,125
767,636,0,125
767,649,0,125
558,636,25,25
518,600,25,25
489,603,25,25
469,602,25,25
499,597,25,25
531,597,25,25
554,586,25,25
566,578,25,25
580,585,25,25
624,577,25,25
702,623,0,125
593,584,25,25
561,581,25,25
601,618,25,25
578,628,25,25
536,643,25,25
541,650,125,0
519,635,25,25
517,654,125,0
480,621,25,25
520,646,25,25
498,566,25,25
767,597,0,125
816,602,0,125
807,600,0,125
812,586,0,125
791,579,0,125
676,609,25,25
536,639,25,25
501,653,25,25
509,630,25,25
497,600,25,25
499,608,25,25
493,587,25,25
456,606,25,25
460,627,25,25
479,624,25,25
504,588,25,25
498,573,25,25
493,591,25,25
515,592,25,25
490,588,25,25
512,569,25,25
505,551,25,25
534,559,25,25
499,573,25,25
458,540,25,25
505,544,25,25
528,566,25,25
511,564,25,25
521,569,25,25
524,554,25,25
511,554,25,25
513,551,25,25
523,557,25,25
512,562,25,25
492,566,25,25
481,561,25,25
476,556,25,25
487,548,25,25
481,565,25,25
483,598,25,25
473,634,25,25
483,719,125,0
517,797,125,0
526,839,125,0
474,834,125,0
564,614,25,25
542,619,25,25
529,620,25,25
541,617,25,25
531,623,25,25
541,625,25,25
513,623,25,25
492,636,25,25
559,774,125,0
538,750,125,0
531,659,125,0
533,634,25,25
512,632,25,25
460,587,25,25
456,597,25,25
490,613,25,25
483,597,25,25
492,584,25,25
522,610,25,25
514,615,25,25
511,612,25,25
516,668,125,0
508,747,125,0
540,782,125,0
555,771,125,0
554,686,125,0
566,619,25,25
573,624,25,25
573,650,25,25
563,653,125,0
